"Id","Predicted"
3,0.217346369802132
15,0.207581204633964
19,0.264738891456973
21,0.51352453519226
26,0.249092637375332
30,0.253542434889432
34,0.637008738236988
35,0.212042125550923
37,0.222525918880191
38,0.495495389883039
42,0.347450651916642
46,0.389716466079963
47,0.663193468302834
48,0.157050884199128
56,0.251903354391036
63,0.330393890146328
66,0.278531347240692
69,0.333154158722784
73,0.657171599520734
78,0.166413645032618
81,0.271430717139577
82,0.433729338002229
90,0.40216209791112
95,0.354958055739591
98,0.309515066839158
107,0.214567156551337
108,0.46472428919408
114,0.218421995238438
119,0.0388031821023042
125,0.246403077781202
128,0.357538759994349
130,0.380367378264275
141,0.354818749441925
142,0.338921790608133
145,0.425327603217433
148,0.201386073725792
153,0.284318770527062
162,0.32274816922522
166,0.218601062326401
169,0.304136897801452
172,0.344760900214027
174,0.383123427004614
180,0.330890650534044
183,0.492659563059143
184,0.431602660061612
186,0.189008073771103
193,0.26859572165869
195,0.253390230290453
199,0.20531679473746
200,0.335732698251806
202,0.243421468725019
209,0.382462420189069
225,0.114916931831799
230,0.112890346557835
239,0.268657561551604
242,0.489430877611344
248,0.276265230288291
250,0.273675729093942
254,0.437402375819616
256,0.217139433152745
257,0.281695197887231
259,0.45023710033178
265,0.5992139243463
266,0.178809576078175
269,0.171962105332942
275,0.255876448214093
290,0.418535849473905
291,0.345206232213362
292,0.292532715039177
293,0.300939260390257
298,0.196592170435284
303,0.286909643371024
304,0.235031062143838
310,0.505432754845603
313,0.157235184847062
314,0.414596633316246
315,0.312003969297211
316,0.234925557726161
325,0.304347856641903
328,0.4485343230509
329,0.591079644692547
330,0.279973051595813
331,0.543667917519578
338,0.276558901291392
344,0.481180875593971
346,0.223884003025541
347,0.207760738147046
356,0.353603413183999
358,0.396322247923549
363,0.330098097237009
365,0.223772821197274
370,0.250531316714587
379,0.441842659270444
380,0.601795474785706
390,0.543729836911552
392,0.309341270681739
394,0.242975414691032
397,0.638999806253169
409,0.239282777396256
411,0.279150354936634
412,0.194159593033102
413,0.281439285279967
415,0.253459591252783
416,0.304009972045433
424,0.385580253651584
429,0.271871590896856
430,0.640613124404411
441,0.47744953629887
442,0.370828321126046
456,0.195142306198488
457,0.295771548832598
458,0.333756590841683
462,0.60936212613597
463,0.229533889184747
473,0.292641024922393
482,0.172169411494818
487,0.230046677918085
498,0.300881060302907
502,0.194903273327392
505,0.367745381956062
509,0.351118685906827
511,0.244682183295888
512,0.22968674023454
513,0.440405070993047
517,0.38735659334437
518,0.50832789711691
520,0.563591693191516
522,0.345087609113042
524,0.139846282794699
530,0.307597488149452
531,0.441098722315703
535,0.213222698455068
549,0.337265871290781
550,0.612166753932743
553,0.527740106358817
554,0.195422326197106
564,0.275324215722952
577,0.310445931016565
578,0.207655138501401
581,0.315123644940663
586,0.484337053385144
590,0.17648108511647
592,0.283276913404154
597,0.567001768085827
598,0.254332500902511
600,0.172400774151883
601,0.541034930703786
603,0.722227635590889
605,0.410921229459435
612,0.485627108661
616,0.263797994040951
618,0.245658469291746
619,0.256143277862334
620,0.0465953224261724
622,0.425847137390485
623,0.240671584184283
624,0.309692134971174
627,0.402675346599989
632,0.282454697898604
635,0.250898948719441
638,0.440293041366189
643,0.171642599135876
647,0.374397571307355
650,0.247334543880359
669,0.184840553041276
673,0.230256262875463
675,0.294028914223898
676,0.221470992467827
679,0.230593903714184
680,0.274250799420204
683,0.193914392520651
685,0.551390511426855
690,0.560934650650688
703,0.47088758153966
704,0.600555868585347
708,0.230803928866766
710,0.254526109482208
713,0.330666970767356
714,0.273508605377971
715,0.224009642648356
718,0.133565053407865
719,0.452735761529848
721,0.261027240695179
725,0.39760500644776
728,0.240476172037114
733,0.48446547700717
740,0.462957622905784
744,0.332465284342363
745,0.365277104382351
748,0.420002890997613
754,0.460558164225654
757,0.184143436013207
759,0.540204388884526
765,0.0663633661435108
766,0.199420161538784
775,0.570409526234221
779,0.297359261053808
780,0.274681881680538
789,0.337546768189192
790,0.460657178705039
796,0.568181480997394
801,0.32159224998848
803,0.305883886637192
806,0.196668993062134
807,0.334022425106161
812,0.265007966010299
817,0.13757434192723
824,0.331641713322944
830,0.502810487896231
833,0.135292630820439
835,0.219945559901335
838,0.328390691570056
853,0.209789962090031
856,0.439219839084877
859,0.189042093807649
867,0.256522117750862
869,0.40430783867966
873,0.220582337243927
881,0.379359331767114
883,0.317665314429228
889,0.283230645748044
890,0.495967517192598
894,0.157298701316488
897,0.608779350046414
900,0.159977658082761
902,0.335338228545548
904,0.350006811365552
905,0.527507239705791
911,0.643314965166679
912,0.167438098822362
914,0.288698845786757
924,0.291951454659661
929,0.435703639851716
932,0.604509111580646
943,0.22220981717506
948,0.502977240700226
949,0.173301785435988
951,0.263222116211254
952,0.512926752683936
953,0.782165954050939
959,0.22375095041933
960,0.426721267586652
963,0.329364223779693
968,0.556448014609398
970,0.194481048757507
